city,district,front,size,property_age,bedrooms,bathrooms,livingrooms,kitchen,garage,driver_room,maid_room,furnished,ac,roof,pool,frontyard,basement,duplex,stairs,elevator,fireplace,price
Dammam,Second Industrial City,South,355,0,7,5,2,1,1,0,1,0,1,1,0,1,0,1,1,0,0,65000
Dammam,Al Hamra ,East,600,9,7,5,2,1,1,1,1,1,1,1,0,1,0,0,1,1,1,85000
Dammam,Al-Johara,North,250,6,5,3,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,38000
Dammam,Al Yaqoot West ,North,380,0,5,4,1,1,1,0,1,1,1,0,0,1,0,0,0,0,0,60000
Dammam,Al Manar ,North,350,0,7,5,3,1,1,1,1,0,0,0,0,1,0,0,1,0,0,100000
Dammam,King Fahd Suburb ,North,250,0,5,5,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,37000
Dammam,King Fahd Suburb ,North,250,5,5,5,3,1,1,0,1,0,1,1,0,1,0,0,1,0,0,36000
Dammam,Seef,West,300,11,6,5,2,1,1,1,1,0,1,1,0,1,0,1,1,0,0,75000
Dammam,Al Shoula ,South,300,3,4,5,4,1,1,1,1,0,1,0,0,0,0,0,1,1,0,70000
Dammam,Taibah  ,Northwest,450,4,7,5,2,1,1,0,1,0,0,1,0,1,0,0,1,0,1,55000
Dammam,North Alkhaldya,East,400,5,7,5,2,1,1,1,1,0,1,1,0,1,0,0,1,0,1,70000
Dammam,Badr ,West,230,0,5,5,2,1,1,0,1,0,0,1,0,1,0,1,1,0,0,33000
Dammam,Al Manar ,South,200,0,7,5,2,1,1,0,1,1,1,1,0,1,0,1,1,0,0,60000
Dammam,Al Fursan,West,350,5,4,4,2,1,1,1,1,0,0,0,0,1,0,1,1,0,0,30000
Dammam,Al-Atheer  ,East,205,0,3,2,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,60000
Dammam,Al Muntazah ,West,387,0,5,5,3,1,0,1,1,0,1,0,0,1,0,0,1,0,0,140000
Dammam,King Fahd Suburb ,East,250,0,5,5,2,1,1,0,0,0,0,0,0,1,0,1,1,0,0,35000
Dammam,Second Industrial City,South,355,0,7,5,2,1,1,0,1,0,1,1,0,1,0,1,1,0,0,65000
Dammam,Al Hamra ,East,600,9,7,5,2,1,1,1,1,1,1,1,0,1,0,0,1,1,1,85000
Dammam,Al-Johara,North,250,6,5,3,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,38000
Dammam,Al Yaqoot West ,North,380,0,5,4,1,1,1,0,1,1,1,0,0,1,0,0,0,0,0,60000
Dammam,Al Manar ,North,350,0,7,5,3,1,1,1,1,0,0,0,0,1,0,0,1,0,0,100000
Dammam,King Fahd Suburb ,North,250,0,5,5,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,37000
Dammam,King Fahd Suburb ,North,250,5,5,5,3,1,1,0,1,0,1,1,0,1,0,0,1,0,0,36000
Dammam,Seef,West,300,11,6,5,2,1,1,1,1,0,1,1,0,1,0,1,1,0,0,75000
Dammam,Al Shoula ,South,300,3,4,5,4,1,1,1,1,0,1,0,0,0,0,0,1,1,0,70000
Dammam,Taibah  ,Northwest,450,4,7,5,2,1,1,0,1,0,0,1,0,1,0,0,1,0,1,55000
Dammam,North Alkhaldya,East,400,5,7,5,2,1,1,1,1,0,1,1,0,1,0,0,1,0,1,70000
Dammam,Badr ,West,230,0,5,5,2,1,1,0,1,0,0,1,0,1,0,1,1,0,0,33000
Dammam,Al Manar ,South,200,0,7,5,2,1,1,0,1,1,1,1,0,1,0,1,1,0,0,60000
Dammam,Al Fursan,West,350,5,4,4,2,1,1,1,1,0,0,0,0,1,0,1,1,0,0,30000
Dammam,Al-Atheer  ,East,205,0,3,2,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,60000
Dammam,Al Muntazah ,West,387,0,5,5,3,1,0,1,1,0,1,0,0,1,0,0,1,0,0,140000
Dammam,King Fahd Suburb ,East,250,0,5,5,2,1,1,0,0,0,0,0,0,1,0,1,1,0,0,35000
Dammam,Second Industrial City,South,355,0,7,5,2,1,1,0,1,0,1,1,0,1,0,1,1,0,0,65000
Dammam,Al Hamra ,East,600,9,7,5,2,1,1,1,1,1,1,1,0,1,0,0,1,1,1,85000
Dammam,Al-Johara,North,250,6,5,3,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,38000
Dammam,Al Yaqoot West ,North,380,0,5,4,1,1,1,0,1,1,1,0,0,1,0,0,0,0,0,60000
Dammam,Al Manar ,North,350,0,7,5,3,1,1,1,1,0,0,0,0,1,0,0,1,0,0,100000
Dammam,King Fahd Suburb ,North,250,0,5,5,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,37000
Dammam,King Fahd Suburb ,North,250,5,5,5,3,1,1,0,1,0,1,1,0,1,0,0,1,0,0,36000
Dammam,Seef,West,300,11,6,5,2,1,1,1,1,0,1,1,0,1,0,1,1,0,0,75000
Dammam,Al Shoula ,South,300,3,4,5,4,1,1,1,1,0,1,0,0,0,0,0,1,1,0,70000
Dammam,Taibah  ,Northwest,450,4,7,5,2,1,1,0,1,0,0,1,0,1,0,0,1,0,1,55000
Dammam,North Alkhaldya,East,400,5,7,5,2,1,1,1,1,0,1,1,0,1,0,0,1,0,1,70000
Dammam,Badr ,West,230,0,5,5,2,1,1,0,1,0,0,1,0,1,0,1,1,0,0,33000
Dammam,Al Manar ,South,200,0,7,5,2,1,1,0,1,1,1,1,0,1,0,1,1,0,0,60000
Dammam,Al Fursan,West,350,5,4,4,2,1,1,1,1,0,0,0,0,1,0,1,1,0,0,30000
Dammam,Al-Atheer  ,East,205,0,3,2,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,60000
Dammam,Al Muntazah ,West,387,0,5,5,3,1,0,1,1,0,1,0,0,1,0,0,1,0,0,140000
Dammam,King Fahd Suburb ,East,250,0,5,5,2,1,1,0,0,0,0,0,0,1,0,1,1,0,0,35000
Dammam,Second Industrial City,South,355,0,7,5,2,1,1,0,1,0,1,1,0,1,0,1,1,0,0,65000
Dammam,Al Hamra ,East,600,9,7,5,2,1,1,1,1,1,1,1,0,1,0,0,1,1,1,85000
Dammam,Al-Johara,North,250,6,5,3,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,38000
Dammam,Al Yaqoot West ,North,380,0,5,4,1,1,1,0,1,1,1,0,0,1,0,0,0,0,0,60000
Dammam,Al Manar ,North,350,0,7,5,3,1,1,1,1,0,0,0,0,1,0,0,1,0,0,100000
Dammam,King Fahd Suburb ,North,250,0,5,5,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,37000
Dammam,King Fahd Suburb ,North,250,5,5,5,3,1,1,0,1,0,1,1,0,1,0,0,1,0,0,36000
Dammam,Seef,West,300,11,6,5,2,1,1,1,1,0,1,1,0,1,0,1,1,0,0,75000
Dammam,Al Shoula ,South,300,3,4,5,4,1,1,1,1,0,1,0,0,0,0,0,1,1,0,70000
Dammam,Taibah  ,Northwest,450,4,7,5,2,1,1,0,1,0,0,1,0,1,0,0,1,0,1,55000
Dammam,North Alkhaldya,East,400,5,7,5,2,1,1,1,1,0,1,1,0,1,0,0,1,0,1,70000
Dammam,Badr ,West,230,0,5,5,2,1,1,0,1,0,0,1,0,1,0,1,1,0,0,33000
Dammam,Al Manar ,South,200,0,7,5,2,1,1,0,1,1,1,1,0,1,0,1,1,0,0,60000
Dammam,Al Fursan,West,350,5,4,4,2,1,1,1,1,0,0,0,0,1,0,1,1,0,0,30000
Dammam,Al-Atheer  ,East,205,0,3,2,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,60000
Dammam,Al Muntazah ,West,387,0,5,5,3,1,0,1,1,0,1,0,0,1,0,0,1,0,0,140000
Dammam,King Fahd Suburb ,East,250,0,5,5,2,1,1,0,0,0,0,0,0,1,0,1,1,0,0,35000
Dammam,Second Industrial City,South,355,0,7,5,2,1,1,0,1,0,1,1,0,1,0,1,1,0,0,65000
Dammam,Al Hamra ,East,600,9,7,5,2,1,1,1,1,1,1,1,0,1,0,0,1,1,1,85000
Dammam,Al-Johara,North,250,6,5,3,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,38000
Dammam,Al Yaqoot West ,North,380,0,5,4,1,1,1,0,1,1,1,0,0,1,0,0,0,0,0,60000
Dammam,Al Manar ,North,350,0,7,5,3,1,1,1,1,0,0,0,0,1,0,0,1,0,0,100000
Dammam,King Fahd Suburb ,North,250,0,5,5,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,37000
Dammam,King Fahd Suburb ,North,250,5,5,5,3,1,1,0,1,0,1,1,0,1,0,0,1,0,0,36000
Dammam,Seef,West,300,11,6,5,2,1,1,1,1,0,1,1,0,1,0,1,1,0,0,75000
Dammam,Al Shoula ,South,300,3,4,5,4,1,1,1,1,0,1,0,0,0,0,0,1,1,0,70000
Dammam,Taibah  ,Northwest,450,4,7,5,2,1,1,0,1,0,0,1,0,1,0,0,1,0,1,55000
Dammam,North Alkhaldya,East,400,5,7,5,2,1,1,1,1,0,1,1,0,1,0,0,1,0,1,70000
Dammam,Badr ,West,230,0,5,5,2,1,1,0,1,0,0,1,0,1,0,1,1,0,0,33000
Dammam,Al Manar ,South,200,0,7,5,2,1,1,0,1,1,1,1,0,1,0,1,1,0,0,60000
Dammam,Al Fursan,West,350,5,4,4,2,1,1,1,1,0,0,0,0,1,0,1,1,0,0,30000
Dammam,Al-Atheer  ,East,205,0,3,2,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,60000
Dammam,Al Muntazah ,West,387,0,5,5,3,1,0,1,1,0,1,0,0,1,0,0,1,0,0,140000
Dammam,King Fahd Suburb ,East,250,0,5,5,2,1,1,0,0,0,0,0,0,1,0,1,1,0,0,35000
Dammam,Second Industrial City,South,355,0,7,5,2,1,1,0,1,0,1,1,0,1,0,1,1,0,0,65000
Dammam,Al Hamra ,East,600,9,7,5,2,1,1,1,1,1,1,1,0,1,0,0,1,1,1,85000
Dammam,Al-Johara,North,250,6,5,3,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,38000
Dammam,Al Yaqoot West ,North,380,0,5,4,1,1,1,0,1,1,1,0,0,1,0,0,0,0,0,60000
Dammam,Al Manar ,North,350,0,7,5,3,1,1,1,1,0,0,0,0,1,0,0,1,0,0,100000
Dammam,King Fahd Suburb ,North,250,0,5,5,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,37000
Dammam,King Fahd Suburb ,North,250,5,5,5,3,1,1,0,1,0,1,1,0,1,0,0,1,0,0,36000
Dammam,Seef,West,300,11,6,5,2,1,1,1,1,0,1,1,0,1,0,1,1,0,0,75000
Dammam,Al Shoula ,South,300,3,4,5,4,1,1,1,1,0,1,0,0,0,0,0,1,1,0,70000
Dammam,Taibah  ,Northwest,450,4,7,5,2,1,1,0,1,0,0,1,0,1,0,0,1,0,1,55000
Dammam,North Alkhaldya,East,400,5,7,5,2,1,1,1,1,0,1,1,0,1,0,0,1,0,1,70000
Dammam,Badr ,West,230,0,5,5,2,1,1,0,1,0,0,1,0,1,0,1,1,0,0,33000
Dammam,Al Manar ,South,200,0,7,5,2,1,1,0,1,1,1,1,0,1,0,1,1,0,0,60000
Dammam,Al Fursan,West,350,5,4,4,2,1,1,1,1,0,0,0,0,1,0,1,1,0,0,30000
Dammam,Al-Atheer  ,East,205,0,3,2,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,60000
Dammam,Al Muntazah ,West,387,0,5,5,3,1,0,1,1,0,1,0,0,1,0,0,1,0,0,140000
Dammam,King Fahd Suburb ,East,250,0,5,5,2,1,1,0,0,0,0,0,0,1,0,1,1,0,0,35000
Dammam,Second Industrial City,South,355,0,7,5,2,1,1,0,1,0,1,1,0,1,0,1,1,0,0,65000
Dammam,Al Hamra ,East,600,9,7,5,2,1,1,1,1,1,1,1,0,1,0,0,1,1,1,85000
Dammam,Al-Johara,North,250,6,5,3,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,38000
Dammam,Al Yaqoot West ,North,380,0,5,4,1,1,1,0,1,1,1,0,0,1,0,0,0,0,0,60000
Dammam,Al Manar ,North,350,0,7,5,3,1,1,1,1,0,0,0,0,1,0,0,1,0,0,100000
Dammam,King Fahd Suburb ,North,250,0,5,5,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,37000
Dammam,King Fahd Suburb ,North,250,5,5,5,3,1,1,0,1,0,1,1,0,1,0,0,1,0,0,36000
Dammam,Seef,West,300,11,6,5,2,1,1,1,1,0,1,1,0,1,0,1,1,0,0,75000
Dammam,Al Shoula ,South,300,3,4,5,4,1,1,1,1,0,1,0,0,0,0,0,1,1,0,70000
Dammam,Taibah  ,Northwest,450,4,7,5,2,1,1,0,1,0,0,1,0,1,0,0,1,0,1,55000
Dammam,North Alkhaldya,East,400,5,7,5,2,1,1,1,1,0,1,1,0,1,0,0,1,0,1,70000
Dammam,Badr ,West,230,0,5,5,2,1,1,0,1,0,0,1,0,1,0,1,1,0,0,33000
Dammam,Al Manar ,South,200,0,7,5,2,1,1,0,1,1,1,1,0,1,0,1,1,0,0,60000
Dammam,Al Fursan,West,350,5,4,4,2,1,1,1,1,0,0,0,0,1,0,1,1,0,0,30000
Dammam,Al-Atheer  ,East,205,0,3,2,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,60000
Dammam,Al Muntazah ,West,387,0,5,5,3,1,0,1,1,0,1,0,0,1,0,0,1,0,0,140000
Dammam,King Fahd Suburb ,East,250,0,5,5,2,1,1,0,0,0,0,0,0,1,0,1,1,0,0,35000
Dammam,Second Industrial City,South,355,0,7,5,2,1,1,0,1,0,1,1,0,1,0,1,1,0,0,65000
Dammam,Al Hamra ,East,600,9,7,5,2,1,1,1,1,1,1,1,0,1,0,0,1,1,1,85000
Dammam,Al-Johara,North,250,6,5,3,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,38000
Dammam,Al Yaqoot West ,North,380,0,5,4,1,1,1,0,1,1,1,0,0,1,0,0,0,0,0,60000
Dammam,Al Manar ,North,350,0,7,5,3,1,1,1,1,0,0,0,0,1,0,0,1,0,0,100000
Dammam,King Fahd Suburb ,North,250,0,5,5,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,37000
Dammam,King Fahd Suburb ,North,250,5,5,5,3,1,1,0,1,0,1,1,0,1,0,0,1,0,0,36000
Dammam,Seef,West,300,11,6,5,2,1,1,1,1,0,1,1,0,1,0,1,1,0,0,75000
Dammam,Al Shoula ,South,300,3,4,5,4,1,1,1,1,0,1,0,0,0,0,0,1,1,0,70000
Dammam,Taibah  ,Northwest,450,4,7,5,2,1,1,0,1,0,0,1,0,1,0,0,1,0,1,55000
Dammam,North Alkhaldya,East,400,5,7,5,2,1,1,1,1,0,1,1,0,1,0,0,1,0,1,70000
Dammam,Badr ,West,230,0,5,5,2,1,1,0,1,0,0,1,0,1,0,1,1,0,0,33000
Dammam,Al Manar ,South,200,0,7,5,2,1,1,0,1,1,1,1,0,1,0,1,1,0,0,60000
Dammam,Al Fursan,West,350,5,4,4,2,1,1,1,1,0,0,0,0,1,0,1,1,0,0,30000
Dammam,Al-Atheer  ,East,205,0,3,2,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,60000
Dammam,Al Muntazah ,West,387,0,5,5,3,1,0,1,1,0,1,0,0,1,0,0,1,0,0,140000
Dammam,King Fahd Suburb ,East,250,0,5,5,2,1,1,0,0,0,0,0,0,1,0,1,1,0,0,35000
Dammam,Second Industrial City,South,355,0,7,5,2,1,1,0,1,0,1,1,0,1,0,1,1,0,0,65000
Dammam,Al Hamra ,East,600,9,7,5,2,1,1,1,1,1,1,1,0,1,0,0,1,1,1,85000
Dammam,Al-Johara,North,250,6,5,3,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,38000
Dammam,Al Yaqoot West ,North,380,0,5,4,1,1,1,0,1,1,1,0,0,1,0,0,0,0,0,60000
Dammam,Al Manar ,North,350,0,7,5,3,1,1,1,1,0,0,0,0,1,0,0,1,0,0,100000
Dammam,King Fahd Suburb ,North,250,0,5,5,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,37000
Dammam,King Fahd Suburb ,North,250,5,5,5,3,1,1,0,1,0,1,1,0,1,0,0,1,0,0,36000
Dammam,Seef,West,300,11,6,5,2,1,1,1,1,0,1,1,0,1,0,1,1,0,0,75000
Dammam,Al Shoula ,South,300,3,4,5,4,1,1,1,1,0,1,0,0,0,0,0,1,1,0,70000
Dammam,Taibah  ,Northwest,450,4,7,5,2,1,1,0,1,0,0,1,0,1,0,0,1,0,1,55000
Dammam,North Alkhaldya,East,400,5,7,5,2,1,1,1,1,0,1,1,0,1,0,0,1,0,1,70000
Dammam,Badr ,West,230,0,5,5,2,1,1,0,1,0,0,1,0,1,0,1,1,0,0,33000
Dammam,Al Manar ,South,200,0,7,5,2,1,1,0,1,1,1,1,0,1,0,1,1,0,0,60000
Dammam,Al Fursan,West,350,5,4,4,2,1,1,1,1,0,0,0,0,1,0,1,1,0,0,30000
Dammam,Al-Atheer  ,East,205,0,3,2,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,60000
Dammam,Al Muntazah ,West,387,0,5,5,3,1,0,1,1,0,1,0,0,1,0,0,1,0,0,140000
Dammam,King Fahd Suburb ,East,250,0,5,5,2,1,1,0,0,0,0,0,0,1,0,1,1,0,0,35000
Dammam,Second Industrial City,South,355,0,7,5,2,1,1,0,1,0,1,1,0,1,0,1,1,0,0,65000
Dammam,Al Hamra ,East,600,9,7,5,2,1,1,1,1,1,1,1,0,1,0,0,1,1,1,85000
Dammam,Al-Johara,North,250,6,5,3,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,38000
Dammam,Al Yaqoot West ,North,380,0,5,4,1,1,1,0,1,1,1,0,0,1,0,0,0,0,0,60000
Dammam,Al Manar ,North,350,0,7,5,3,1,1,1,1,0,0,0,0,1,0,0,1,0,0,100000
Dammam,King Fahd Suburb ,North,250,0,5,5,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,37000
Dammam,King Fahd Suburb ,North,250,5,5,5,3,1,1,0,1,0,1,1,0,1,0,0,1,0,0,36000
Dammam,Seef,West,300,11,6,5,2,1,1,1,1,0,1,1,0,1,0,1,1,0,0,75000
Dammam,Al Shoula ,South,300,3,4,5,4,1,1,1,1,0,1,0,0,0,0,0,1,1,0,70000
Dammam,Taibah  ,Northwest,450,4,7,5,2,1,1,0,1,0,0,1,0,1,0,0,1,0,1,55000
Dammam,North Alkhaldya,East,400,5,7,5,2,1,1,1,1,0,1,1,0,1,0,0,1,0,1,70000
Dammam,Badr ,West,230,0,5,5,2,1,1,0,1,0,0,1,0,1,0,1,1,0,0,33000
Dammam,Al Manar ,South,200,0,7,5,2,1,1,0,1,1,1,1,0,1,0,1,1,0,0,60000
Dammam,Al Fursan,West,350,5,4,4,2,1,1,1,1,0,0,0,0,1,0,1,1,0,0,30000
Dammam,Al-Atheer  ,East,205,0,3,2,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,60000
Dammam,Al Muntazah ,West,387,0,5,5,3,1,0,1,1,0,1,0,0,1,0,0,1,0,0,140000
Dammam,King Fahd Suburb ,East,250,0,5,5,2,1,1,0,0,0,0,0,0,1,0,1,1,0,0,35000
Dammam,Second Industrial City,South,355,0,7,5,2,1,1,0,1,0,1,1,0,1,0,1,1,0,0,65000
Dammam,Al Hamra ,East,600,9,7,5,2,1,1,1,1,1,1,1,0,1,0,0,1,1,1,85000
Dammam,Al-Johara,North,250,6,5,3,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,38000
Dammam,Al Yaqoot West ,North,380,0,5,4,1,1,1,0,1,1,1,0,0,1,0,0,0,0,0,60000
Dammam,Al Manar ,North,350,0,7,5,3,1,1,1,1,0,0,0,0,1,0,0,1,0,0,100000
Dammam,King Fahd Suburb ,North,250,0,5,5,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,37000
Dammam,King Fahd Suburb ,North,250,5,5,5,3,1,1,0,1,0,1,1,0,1,0,0,1,0,0,36000
Dammam,Seef,West,300,11,6,5,2,1,1,1,1,0,1,1,0,1,0,1,1,0,0,75000
Dammam,Al Shoula ,South,300,3,4,5,4,1,1,1,1,0,1,0,0,0,0,0,1,1,0,70000
Dammam,Taibah  ,Northwest,450,4,7,5,2,1,1,0,1,0,0,1,0,1,0,0,1,0,1,55000
Dammam,North Alkhaldya,East,400,5,7,5,2,1,1,1,1,0,1,1,0,1,0,0,1,0,1,70000
Dammam,Badr ,West,230,0,5,5,2,1,1,0,1,0,0,1,0,1,0,1,1,0,0,33000
Dammam,Al Manar ,South,200,0,7,5,2,1,1,0,1,1,1,1,0,1,0,1,1,0,0,60000
Dammam,Al Fursan,West,350,5,4,4,2,1,1,1,1,0,0,0,0,1,0,1,1,0,0,30000
Dammam,Al-Atheer  ,East,205,0,3,2,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,60000
Dammam,Al Muntazah ,West,387,0,5,5,3,1,0,1,1,0,1,0,0,1,0,0,1,0,0,140000
Dammam,King Fahd Suburb ,East,250,0,5,5,2,1,1,0,0,0,0,0,0,1,0,1,1,0,0,35000
Dammam,Second Industrial City,South,355,0,7,5,2,1,1,0,1,0,1,1,0,1,0,1,1,0,0,65000
Dammam,Al Hamra ,East,600,9,7,5,2,1,1,1,1,1,1,1,0,1,0,0,1,1,1,85000
Dammam,Al-Johara,North,250,6,5,3,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,38000
Dammam,Al Yaqoot West ,North,380,0,5,4,1,1,1,0,1,1,1,0,0,1,0,0,0,0,0,60000
Dammam,Al Manar ,North,350,0,7,5,3,1,1,1,1,0,0,0,0,1,0,0,1,0,0,100000
Dammam,King Fahd Suburb ,North,250,0,5,5,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,37000
Dammam,King Fahd Suburb ,North,250,5,5,5,3,1,1,0,1,0,1,1,0,1,0,0,1,0,0,36000
Dammam,Seef,West,300,11,6,5,2,1,1,1,1,0,1,1,0,1,0,1,1,0,0,75000
Dammam,Al Shoula ,South,300,3,4,5,4,1,1,1,1,0,1,0,0,0,0,0,1,1,0,70000
Dammam,Taibah  ,Northwest,450,4,7,5,2,1,1,0,1,0,0,1,0,1,0,0,1,0,1,55000
Dammam,North Alkhaldya,East,400,5,7,5,2,1,1,1,1,0,1,1,0,1,0,0,1,0,1,70000
Dammam,Badr ,West,230,0,5,5,2,1,1,0,1,0,0,1,0,1,0,1,1,0,0,33000
Dammam,Al Manar ,South,200,0,7,5,2,1,1,0,1,1,1,1,0,1,0,1,1,0,0,60000
Dammam,Al Fursan,West,350,5,4,4,2,1,1,1,1,0,0,0,0,1,0,1,1,0,0,30000
Dammam,Al-Atheer  ,East,205,0,3,2,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,60000
Dammam,Al Muntazah ,West,387,0,5,5,3,1,0,1,1,0,1,0,0,1,0,0,1,0,0,140000
Dammam,King Fahd Suburb ,East,250,0,5,5,2,1,1,0,0,0,0,0,0,1,0,1,1,0,0,35000
Dammam,Second Industrial City,South,355,0,7,5,2,1,1,0,1,0,1,1,0,1,0,1,1,0,0,65000
Dammam,Al Hamra ,East,600,9,7,5,2,1,1,1,1,1,1,1,0,1,0,0,1,1,1,85000
Dammam,Al-Johara,North,250,6,5,3,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,38000
Dammam,Al Yaqoot West ,North,380,0,5,4,1,1,1,0,1,1,1,0,0,1,0,0,0,0,0,60000
Dammam,Al Manar ,North,350,0,7,5,3,1,1,1,1,0,0,0,0,1,0,0,1,0,0,100000
Dammam,King Fahd Suburb ,North,250,0,5,5,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,37000
Dammam,King Fahd Suburb ,North,250,5,5,5,3,1,1,0,1,0,1,1,0,1,0,0,1,0,0,36000
Dammam,Seef,West,300,11,6,5,2,1,1,1,1,0,1,1,0,1,0,1,1,0,0,75000
Dammam,Al Shoula ,South,300,3,4,5,4,1,1,1,1,0,1,0,0,0,0,0,1,1,0,70000
Dammam,Taibah  ,Northwest,450,4,7,5,2,1,1,0,1,0,0,1,0,1,0,0,1,0,1,55000
Dammam,North Alkhaldya,East,400,5,7,5,2,1,1,1,1,0,1,1,0,1,0,0,1,0,1,70000
Dammam,Badr ,West,230,0,5,5,2,1,1,0,1,0,0,1,0,1,0,1,1,0,0,33000
Dammam,Al Manar ,South,200,0,7,5,2,1,1,0,1,1,1,1,0,1,0,1,1,0,0,60000
Dammam,Al Fursan,West,350,5,4,4,2,1,1,1,1,0,0,0,0,1,0,1,1,0,0,30000
Dammam,Al-Atheer  ,East,205,0,3,2,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,60000
Dammam,Al Muntazah ,West,387,0,5,5,3,1,0,1,1,0,1,0,0,1,0,0,1,0,0,140000
Dammam,King Fahd Suburb ,East,250,0,5,5,2,1,1,0,0,0,0,0,0,1,0,1,1,0,0,35000
Dammam,Second Industrial City,South,355,0,7,5,2,1,1,0,1,0,1,1,0,1,0,1,1,0,0,65000
Dammam,Al Hamra ,East,600,9,7,5,2,1,1,1,1,1,1,1,0,1,0,0,1,1,1,85000
Dammam,Al-Johara,North,250,6,5,3,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,38000
Dammam,Al Yaqoot West ,North,380,0,5,4,1,1,1,0,1,1,1,0,0,1,0,0,0,0,0,60000
Dammam,Al Manar ,North,350,0,7,5,3,1,1,1,1,0,0,0,0,1,0,0,1,0,0,100000
Dammam,King Fahd Suburb ,North,250,0,5,5,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,37000
Dammam,King Fahd Suburb ,North,250,5,5,5,3,1,1,0,1,0,1,1,0,1,0,0,1,0,0,36000
Dammam,Seef,West,300,11,6,5,2,1,1,1,1,0,1,1,0,1,0,1,1,0,0,75000
Dammam,Al Shoula ,South,300,3,4,5,4,1,1,1,1,0,1,0,0,0,0,0,1,1,0,70000
Dammam,Taibah  ,Northwest,450,4,7,5,2,1,1,0,1,0,0,1,0,1,0,0,1,0,1,55000
Dammam,North Alkhaldya,East,400,5,7,5,2,1,1,1,1,0,1,1,0,1,0,0,1,0,1,70000
Dammam,Badr ,West,230,0,5,5,2,1,1,0,1,0,0,1,0,1,0,1,1,0,0,33000
Dammam,Al Manar ,South,200,0,7,5,2,1,1,0,1,1,1,1,0,1,0,1,1,0,0,60000
Dammam,Al Fursan,West,350,5,4,4,2,1,1,1,1,0,0,0,0,1,0,1,1,0,0,30000
Dammam,Al-Atheer  ,East,205,0,3,2,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,60000
Dammam,Al Muntazah ,West,387,0,5,5,3,1,0,1,1,0,1,0,0,1,0,0,1,0,0,140000
Dammam,King Fahd Suburb ,East,250,0,5,5,2,1,1,0,0,0,0,0,0,1,0,1,1,0,0,35000
Dammam,Second Industrial City,South,355,0,7,5,2,1,1,0,1,0,1,1,0,1,0,1,1,0,0,65000
Dammam,Al Hamra ,East,600,9,7,5,2,1,1,1,1,1,1,1,0,1,0,0,1,1,1,85000
Dammam,Al-Johara,North,250,6,5,3,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,38000
Dammam,Al Yaqoot West ,North,380,0,5,4,1,1,1,0,1,1,1,0,0,1,0,0,0,0,0,60000
Dammam,Al Manar ,North,350,0,7,5,3,1,1,1,1,0,0,0,0,1,0,0,1,0,0,100000
Dammam,King Fahd Suburb ,North,250,0,5,5,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,37000
Dammam,King Fahd Suburb ,North,250,5,5,5,3,1,1,0,1,0,1,1,0,1,0,0,1,0,0,36000
Dammam,Seef,West,300,11,6,5,2,1,1,1,1,0,1,1,0,1,0,1,1,0,0,75000
